datetime,pm25_current,temperature,humidity,precipitation,pm25_next
2025-02-27 21:30:00,18.4,18.98,63.47,0.12,22.2
2025-02-27 22:30:00,22.2,18.46,65.71,0.14,21.3
2025-02-27 23:30:00,21.3,18.09,67.0,0.11,20.5
2025-02-28 00:30:00,20.5,17.9,67.3,0.08,23.6
2025-02-28 01:30:00,23.6,17.64,67.75,0.05,25.4
2025-02-28 02:30:00,25.4,17.19,69.13,0.1,21.4
2025-02-28 03:30:00,21.4,16.86,70.42,0.17,19.3
2025-02-28 04:30:00,19.3,16.65,72.19,0.6,19.6
2025-02-28 05:30:00,19.6,16.49,74.79,1.3,22.7
2025-02-28 06:30:00,22.7,16.44,77.09,1.57,23.4
2025-02-28 07:30:00,23.4,17.0,76.16,1.95,23.3
2025-02-28 09:30:00,23.3,19.03,70.01,32.76,24.5
2025-02-28 10:30:00,24.5,20.09,66.51,20.86,28.2
2025-02-28 11:30:00,28.2,20.8,63.45,1.78,27.3
2025-02-28 12:30:00,27.3,21.86,57.6,0.17,22.8
2025-02-28 13:30:00,22.8,23.29,50.3,0.23,23.9
2025-02-28 14:30:00,23.9,24.1,46.09,0.2,25.5
2025-02-28 15:30:00,25.5,24.65,43.21,0.2,29.2
2025-02-28 16:30:00,29.2,23.97,49.35,0.32,28.9
2025-02-28 17:30:00,28.9,21.13,57.41,1.09,28.1
2025-02-28 18:30:00,28.1,20.14,58.69,4.53,29.6
2025-02-28 19:30:00,29.6,19.21,63.84,12.63,29.3
2025-02-28 20:30:00,29.3,18.95,68.5,13.86,29.2
2025-02-28 21:30:00,29.2,18.72,72.86,8.99,32.4
2025-02-28 22:30:00,32.4,18.11,77.52,2.87,40.2
2025-02-28 23:30:00,40.2,17.4,81.22,0.68,42.6
2025-03-01 00:30:00,42.6,16.73,84.53,0.76,51.3
2025-03-01 01:30:00,51.3,16.18,87.74,1.51,36.5
2025-03-01 02:30:00,36.5,15.75,90.14,1.98,28.1
2025-03-01 03:30:00,28.1,15.38,92.04,0.48,26.5
2025-03-01 05:30:00,26.5,14.84,93.68,0.27,23.9
2025-03-01 06:30:00,23.9,14.87,93.1,0.31,22.3
2025-03-01 07:30:00,22.3,15.83,89.27,0.73,21.1
2025-03-01 08:30:00,21.1,18.06,78.46,0.0,17.1
2025-03-01 10:30:00,17.1,24.99,40.94,0.02,18.4
2025-03-01 11:30:00,18.4,27.07,34.59,0.02,21.3
2025-03-01 12:30:00,21.3,28.19,31.8,0.02,20.7
2025-03-01 13:30:00,20.7,28.74,30.49,0.02,22.0
2025-03-01 14:30:00,22.0,28.62,30.43,0.01,23.6
2025-03-01 15:30:00,23.6,27.91,31.58,0.0,27.2
2025-03-01 16:30:00,27.2,26.46,38.05,0.0,27.6
2025-03-01 17:30:00,27.6,22.99,50.52,0.0,27.5
2025-03-01 18:30:00,27.5,21.89,51.02,0.0,34.6
2025-03-01 19:30:00,34.6,21.14,53.29,0.0,39.9
2025-03-01 20:30:00,39.9,19.95,58.26,0.0,55.0
2025-03-01 21:30:00,55.0,18.9,62.57,0.0,55.4
2025-03-01 22:30:00,55.4,18.42,64.33,0.0,49.8
2025-03-01 23:30:00,49.8,17.73,66.54,0.0,37.2
2025-03-02 00:30:00,37.2,17.09,67.8,0.0,38.9
2025-03-02 01:30:00,38.9,16.25,69.19,0.0,41.4
2025-03-02 02:30:00,41.4,15.62,69.88,0.0,29.9
2025-03-02 03:30:00,29.9,15.0,71.13,0.0,23.0
2025-03-02 04:30:00,23.0,14.43,73.04,0.0,18.0
2025-03-02 05:30:00,18.0,13.78,75.63,0.0,14.0
2025-03-02 06:30:00,14.0,14.36,72.89,0.0,11.8
2025-03-02 07:30:00,11.8,17.39,60.09,0.0,10.1
2025-03-02 08:30:00,10.1,21.26,47.26,0.0,10.1
2025-03-02 09:30:00,10.1,25.89,31.9,0.0,10.8
2025-03-02 10:30:00,10.8,27.58,28.49,0.0,11.3
2025-03-02 11:30:00,11.3,28.66,26.49,0.0,13.0
2025-03-02 12:30:00,13.0,29.27,24.88,0.0,14.8
2025-03-02 13:30:00,14.8,29.35,23.78,0.0,16.9
2025-03-02 14:30:00,16.9,28.78,23.2,0.0,17.3
2025-03-02 15:30:00,17.3,27.64,23.14,0.0,17.5
2025-03-02 16:30:00,17.5,25.85,23.87,0.0,16.0
2025-03-02 17:30:00,16.0,21.13,33.94,0.0,18.2
2025-03-02 18:30:00,18.2,18.36,36.83,0.0,20.2
2025-03-02 19:30:00,20.2,16.93,36.18,0.0,28.1
2025-03-02 20:30:00,28.1,15.73,35.73,0.0,31.8
2025-03-02 21:30:00,31.8,14.78,35.91,0.0,51.4
2025-03-03 01:30:00,51.4,11.9,40.91,0.0,47.5
2025-03-03 02:30:00,47.5,11.33,42.7,0.0,44.2
2025-03-03 03:30:00,44.2,11.12,43.17,0.0,32.9
2025-03-03 04:30:00,32.9,11.28,41.78,0.0,18.3
2025-03-03 05:30:00,18.3,11.56,39.53,0.0,18.8
2025-03-03 06:30:00,18.8,12.51,37.37,0.0,15.3
2025-03-03 07:30:00,15.3,15.0,31.53,0.0,15.8
2025-03-03 08:30:00,15.8,18.47,25.01,0.0,16.0
2025-03-03 09:30:00,16.0,23.98,17.31,0.0,16.7
2025-03-03 12:30:00,16.7,31.04,17.32,0.0,17.7
2025-03-03 13:30:00,17.7,31.69,17.95,0.0,18.3
2025-03-03 14:30:00,18.3,31.63,19.06,0.0,19.0
2025-03-03 15:30:00,19.0,30.8,20.96,0.0,22.5
2025-03-03 16:30:00,22.5,29.65,26.4,0.0,20.8
2025-03-03 17:30:00,20.8,27.14,34.71,0.0,20.3
2025-03-03 18:30:00,20.3,25.61,35.44,0.0,16.7
2025-03-03 21:30:00,16.7,20.3,46.47,0.0,16.4
2025-03-03 22:30:00,16.4,19.15,49.07,0.0,22.4
2025-03-04 00:30:00,22.4,17.85,53.07,0.0,24.3
2025-03-04 01:30:00,24.3,17.47,55.05,0.0,22.7
2025-03-04 02:30:00,22.7,16.82,58.17,0.0,19.0
2025-03-04 03:30:00,19.0,15.9,62.12,0.0,18.7
2025-03-04 04:30:00,18.7,14.91,65.86,0.0,15.1
2025-03-04 07:30:00,15.1,17.23,52.31,0.0,15.9
2025-03-04 08:30:00,15.9,21.02,38.75,0.0,16.1
2025-03-04 09:30:00,16.1,24.67,27.13,0.0,15.8
2025-03-04 10:30:00,15.8,26.35,22.04,0.0,15.4
2025-03-04 11:30:00,15.4,27.3,19.36,0.0,14.8
2025-03-04 12:30:00,14.8,27.72,18.33,0.0,15.2
2025-03-04 13:30:00,15.2,27.67,18.37,0.0,17.0
2025-03-04 14:30:00,17.0,27.16,19.09,0.0,18.0
2025-03-04 15:30:00,18.0,26.16,20.57,0.0,17.7
2025-03-04 16:30:00,17.7,24.53,23.03,0.0,21.3
2025-03-04 17:30:00,21.3,21.21,29.42,0.0,19.7
2025-03-04 18:30:00,19.7,19.17,31.92,0.0,19.1
2025-03-04 19:30:00,19.1,17.95,31.04,0.0,20.7
2025-03-04 20:30:00,20.7,16.4,31.03,0.0,20.8
2025-03-04 21:30:00,20.8,14.65,32.72,0.0,20.8
2025-03-04 22:30:00,20.8,13.82,32.23,0.0,20.3
2025-03-05 00:30:00,20.3,11.92,36.26,0.01,21.3
2025-03-05 01:30:00,21.3,11.17,38.93,0.01,19.0
2025-03-05 02:30:00,19.0,10.48,42.12,0.01,14.0
2025-03-05 03:30:00,14.0,9.86,45.58,0.0,11.7
2025-03-05 04:30:00,11.7,9.37,48.86,0.0,10.7
2025-03-05 05:30:00,10.7,8.93,52.14,0.0,10.3
2025-03-05 06:30:00,10.3,9.2,53.1,0.0,10.7
2025-03-05 07:30:00,10.7,11.84,46.71,0.0,9.85
2025-03-05 08:30:00,9.85,16.69,36.29,0.0,9.06
2025-03-05 09:30:00,9.06,20.56,27.18,0.0,8.56
2025-03-05 10:30:00,8.56,23.05,20.98,0.0,8.14
2025-03-05 11:30:00,8.14,25.04,16.46,0.0,8.77
2025-03-05 12:30:00,8.77,26.37,13.22,0.0,9.81
2025-03-05 13:30:00,9.81,26.95,11.26,0.0,13.5
2025-03-05 14:30:00,13.5,26.85,10.56,0.0,13.9
2025-03-05 15:30:00,13.9,26.21,10.87,0.0,14.1
2025-03-05 16:30:00,14.1,24.72,12.28,0.0,13.4
2025-03-05 17:30:00,13.4,20.59,17.86,0.0,13.7
2025-03-05 18:30:00,13.7,17.46,22.91,0.0,13.7
2025-03-05 19:30:00,13.7,16.47,23.72,0.0,13.2
2025-03-05 20:30:00,13.2,15.51,24.96,0.0,15.2
2025-03-05 23:30:00,15.2,12.56,31.22,0.0,17.9
2025-03-06 00:30:00,17.9,11.58,33.65,0.0,22.3
2025-03-06 01:30:00,22.3,10.62,36.22,0.0,19.2
2025-03-06 02:30:00,19.2,9.91,38.09,0.0,16.2
2025-03-06 03:30:00,16.2,9.4,39.4,0.0,9.85
2025-03-06 06:30:00,9.85,9.57,37.38,0.0,9.36
2025-03-06 07:30:00,9.36,12.79,29.67,0.0,8.29
2025-03-06 09:30:00,8.29,23.19,13.05,0.0,8.37
2025-03-06 10:30:00,8.37,26.21,10.24,0.0,8.65
2025-03-06 11:30:00,8.65,28.21,8.98,0.0,13.6
2025-03-06 12:30:00,13.6,29.66,8.21,0.0,13.8
2025-03-06 13:30:00,13.8,30.41,7.82,0.0,14.9
2025-03-06 14:30:00,14.9,30.38,7.79,0.0,15.1
2025-03-06 15:30:00,15.1,29.66,8.08,0.0,21.7
2025-03-06 16:30:00,21.7,27.32,12.25,0.0,18.2
2025-03-06 17:30:00,18.2,21.19,24.26,0.0,22.0
2025-03-06 18:30:00,22.0,18.99,25.8,0.0,38.9
2025-03-06 19:30:00,38.9,18.33,25.79,0.0,27.3
2025-03-06 20:30:00,27.3,17.61,25.98,0.0,46.8
2025-03-06 23:30:00,46.8,15.05,29.4,0.0,51.5
2025-03-07 00:30:00,51.5,14.43,30.69,0.0,63.4
2025-03-07 01:30:00,63.4,14.24,30.85,0.0,59.6
2025-03-07 02:30:00,59.6,13.75,31.43,0.0,33.7
2025-03-07 03:30:00,33.7,13.34,32.79,0.0,22.0
2025-03-07 04:30:00,22.0,12.89,34.08,0.0,18.9
2025-03-07 05:30:00,18.9,12.46,34.85,0.0,17.2
2025-03-07 06:30:00,17.2,12.69,36.27,0.0,14.9
2025-03-07 07:30:00,14.9,16.3,27.62,0.0,13.2
2025-03-07 08:30:00,13.2,19.93,20.92,0.0,12.9
2025-03-07 09:30:00,12.9,25.28,13.99,0.0,13.8
2025-03-07 10:30:00,13.8,28.14,11.15,0.0,15.3
2025-03-07 11:30:00,15.3,29.84,10.1,0.0,16.3
2025-03-07 12:30:00,16.3,30.91,9.35,0.0,20.3
2025-03-07 13:30:00,20.3,31.35,9.21,0.0,20.1
2025-03-07 14:30:00,20.1,31.29,9.41,0.0,24.7
2025-03-07 15:30:00,24.7,30.64,10.08,0.0,26.5
2025-03-07 16:30:00,26.5,28.57,13.89,0.0,26.3
2025-03-07 17:30:00,26.3,22.85,26.43,0.0,32.2
2025-03-07 18:30:00,32.2,20.38,29.05,0.0,38.9
2025-03-07 19:30:00,38.9,19.32,30.28,0.0,39.6
2025-03-07 20:30:00,39.6,18.37,31.7,0.0,39.3
2025-03-08 00:30:00,39.3,14.81,38.8,0.0,41.5
2025-03-08 01:30:00,41.5,13.83,41.72,0.0,27.1
2025-03-08 02:30:00,27.1,12.98,44.5,0.0,25.8
2025-03-08 03:30:00,25.8,12.44,46.31,0.0,25.0
2025-03-08 04:30:00,25.0,12.13,47.16,0.0,20.7
2025-03-08 05:30:00,20.7,11.33,49.52,0.0,16.0
2025-03-08 06:30:00,16.0,12.05,48.83,0.0,15.8
2025-03-08 07:30:00,15.8,16.4,35.86,0.0,14.8
2025-03-08 08:30:00,14.8,20.4,28.51,0.0,14.4
2025-03-08 09:30:00,14.4,26.57,17.11,0.0,14.3
2025-03-08 10:30:00,14.3,29.39,13.67,0.0,14.8
2025-03-08 11:30:00,14.8,31.02,12.12,0.0,18.0
2025-03-08 12:30:00,18.0,32.03,11.14,0.0,21.9
2025-03-08 13:30:00,21.9,32.43,10.59,0.0,18.9
2025-03-08 14:30:00,18.9,32.13,10.6,0.0,22.1
2025-03-08 15:30:00,22.1,31.31,11.3,0.0,31.6
2025-03-08 19:30:00,31.6,21.21,30.72,0.0,27.1
2025-03-08 20:30:00,27.1,21.28,29.37,0.0,24.5
2025-03-08 21:30:00,24.5,21.26,27.8,0.0,25.1
2025-03-08 22:30:00,25.1,21.92,25.09,0.0,33.0
2025-03-08 23:30:00,33.0,21.67,25.24,0.0,39.9
2025-03-09 00:30:00,39.9,19.64,29.14,0.0,56.2
2025-03-09 01:30:00,56.2,18.44,31.33,0.0,44.9
2025-03-09 02:30:00,44.9,16.93,34.61,0.0,30.6
2025-03-09 03:30:00,30.6,15.23,38.94,0.0,26.3
2025-03-09 04:30:00,26.3,14.05,41.84,0.0,27.9
2025-03-09 05:30:00,27.9,13.32,43.91,0.0,20.7
2025-03-09 06:30:00,20.7,14.21,43.23,0.0,20.7
2025-03-09 07:30:00,20.7,18.82,30.03,0.0,20.4
2025-03-09 08:30:00,20.4,22.71,23.77,0.0,19.2
2025-03-09 09:30:00,19.2,28.19,16.26,0.0,19.1
2025-03-09 10:30:00,19.1,30.79,14.36,0.0,19.7
2025-03-09 11:30:00,19.7,32.47,13.5,0.0,18.8
2025-03-09 12:30:00,18.8,33.54,13.24,0.0,20.0
2025-03-09 13:30:00,20.0,34.02,13.35,0.0,20.8
2025-03-09 14:30:00,20.8,33.75,13.91,0.0,23.5
2025-03-09 15:30:00,23.5,32.97,14.68,0.0,22.4
2025-03-09 16:30:00,22.4,31.01,20.84,0.0,23.3
2025-03-09 17:30:00,23.3,25.7,31.57,0.0,24.7
2025-03-09 18:30:00,24.7,23.04,32.38,0.0,27.0
2025-03-09 19:30:00,27.0,22.08,32.76,0.0,34.0
2025-03-09 20:30:00,34.0,21.42,33.27,0.0,41.2
2025-03-10 00:30:00,41.2,18.48,37.48,0.0,45.1
2025-03-10 01:30:00,45.1,17.3,39.41,0.0,28.3
2025-03-10 04:30:00,28.3,14.73,45.61,0.0,30.2
2025-03-10 05:30:00,30.2,14.11,47.11,0.0,25.7
2025-03-10 06:30:00,25.7,14.88,44.49,0.0,19.5
2025-03-10 07:30:00,19.5,17.65,36.62,0.0,20.3
2025-03-10 10:30:00,20.3,30.73,15.93,0.0,20.4
2025-03-10 11:30:00,20.4,32.67,14.51,0.0,20.4
2025-03-10 12:30:00,20.4,34.02,13.65,0.0,22.1
2025-03-10 13:30:00,22.1,34.8,13.25,0.0,23.5
2025-03-10 14:30:00,23.5,34.85,13.34,0.0,24.1
2025-03-10 15:30:00,24.1,34.24,14.08,0.0,31.6
2025-03-10 16:30:00,31.6,32.35,21.36,0.0,33.8
2025-03-10 17:30:00,33.8,27.84,29.36,0.0,39.6
2025-03-10 18:30:00,39.6,24.77,31.79,0.0,38.0
2025-03-10 19:30:00,38.0,23.25,34.31,0.0,42.4
2025-03-10 20:30:00,42.4,22.54,35.72,0.0,52.6
2025-03-10 21:30:00,52.6,21.63,37.34,0.0,49.9
2025-03-10 22:30:00,49.9,20.45,39.36,0.0,43.7
2025-03-10 23:30:00,43.7,19.57,41.14,0.0,61.6
2025-03-11 00:30:00,61.6,18.74,43.09,0.0,69.1
2025-03-11 01:30:00,69.1,17.97,44.97,0.0,71.5
2025-03-11 02:30:00,71.5,17.69,46.05,0.0,37.1
2025-03-11 03:30:00,37.1,17.6,46.92,0.0,24.9
2025-03-11 04:30:00,24.9,16.86,48.61,0.0,20.2
2025-03-11 06:30:00,20.2,17.44,48.48,0.0,19.8
2025-03-11 07:30:00,19.8,20.65,37.57,0.0,20.2
2025-03-11 08:30:00,20.2,24.03,31.24,0.0,18.1
2025-03-11 09:30:00,18.1,27.15,25.3,0.0,21.0
2025-03-11 11:30:00,21.0,34.58,15.05,0.0,22.1
2025-03-11 12:30:00,22.1,35.69,14.2,0.0,24.2
2025-03-11 13:30:00,24.2,35.89,14.08,0.0,27.5
2025-03-11 14:30:00,27.5,35.63,14.38,0.0,36.5
2025-03-11 15:30:00,36.5,34.78,15.14,0.0,31.9
2025-03-11 16:30:00,31.9,32.4,20.49,0.0,61.6
2025-03-11 18:30:00,61.6,25.23,32.55,0.0,62.6
2025-03-11 19:30:00,62.6,23.88,34.52,0.0,61.4
2025-03-11 21:30:00,61.4,21.79,39.21,0.0,63.8
2025-03-11 22:30:00,63.8,20.86,42.01,0.0,43.0
2025-03-12 03:30:00,43.0,18.01,51.94,0.0,26.4
2025-03-12 04:30:00,26.4,17.63,53.27,0.0,21.3
2025-03-12 05:30:00,21.3,17.02,55.06,0.0,20.2
2025-03-12 06:30:00,20.2,17.76,54.03,0.0,18.2
2025-03-12 07:30:00,18.2,20.98,44.12,0.0,16.2
2025-03-12 08:30:00,16.2,24.8,35.62,0.0,17.7
2025-03-12 09:30:00,17.7,30.54,22.82,0.0,17.4
2025-03-12 10:30:00,17.4,32.95,19.31,0.0,20.4
2025-03-12 13:30:00,20.4,35.24,17.79,0.0,19.5
2025-03-12 14:30:00,19.5,34.61,18.92,0.0,32.0
2025-03-12 15:30:00,32.0,33.01,21.35,0.0,32.1
2025-03-12 16:30:00,32.1,32.07,23.46,0.0,28.4
2025-03-12 17:30:00,28.4,27.89,34.04,0.0,29.4
2025-03-12 18:30:00,29.4,25.55,39.89,0.0,35.5
2025-03-12 19:30:00,35.5,24.91,41.96,0.0,49.0
2025-03-12 20:30:00,49.0,24.15,44.09,0.0,41.4
2025-03-12 21:30:00,41.4,23.68,45.53,0.0,43.2
2025-03-12 22:30:00,43.2,23.44,46.73,0.0,47.2
2025-03-12 23:30:00,47.2,22.93,48.91,0.0,53.0
2025-03-13 00:30:00,53.0,22.37,50.92,0.0,53.2
2025-03-13 01:30:00,53.2,21.88,52.66,0.0,49.7
2025-03-13 02:30:00,49.7,21.5,54.35,0.0,37.3
2025-03-13 03:30:00,37.3,21.0,56.27,0.0,41.9
2025-03-13 04:30:00,41.9,20.47,58.35,0.0,32.1
2025-03-13 05:30:00,32.1,19.92,60.27,0.0,21.9
2025-03-13 06:30:00,21.9,19.98,61.04,0.0,18.5
2025-03-13 07:30:00,18.5,21.96,54.93,0.0,18.5
2025-03-13 08:30:00,18.5,26.67,39.13,0.0,18.2
2025-03-13 09:30:00,18.2,30.96,27.24,0.0,18.9
2025-03-13 10:30:00,18.9,33.11,23.43,0.0,18.9
2025-03-13 11:30:00,18.9,34.45,21.38,0.0,19.6
2025-03-13 12:30:00,19.6,35.32,19.89,0.0,21.7
2025-03-13 13:30:00,21.7,35.58,18.88,0.0,20.9
2025-03-13 14:30:00,20.9,35.4,18.45,0.0,22.3
2025-03-13 15:30:00,22.3,34.69,19.04,0.0,22.1
2025-03-13 16:30:00,22.1,33.23,22.39,0.0,28.6
2025-03-13 17:30:00,28.6,29.86,32.22,0.02,27.7
2025-03-13 18:30:00,27.7,28.43,32.64,0.08,25.8
2025-03-13 19:30:00,25.8,27.61,34.61,0.61,23.7
2025-03-13 20:30:00,23.7,27.25,36.7,0.98,24.6
2025-03-13 21:30:00,24.6,27.43,36.55,0.55,25.0
2025-03-13 23:30:00,25.0,26.57,39.0,0.04,26.5
2025-03-14 00:30:00,26.5,25.22,41.93,4.81,49.7
2025-03-14 01:30:00,49.7,24.31,42.87,4.83,52.5
2025-03-14 02:30:00,52.5,23.8,44.46,5.12,31.6
2025-03-14 03:30:00,31.6,23.36,46.2,0.22,29.0
2025-03-14 04:30:00,29.0,22.24,49.35,0.03,22.0
2025-03-14 05:30:00,22.0,20.87,53.9,0.0,19.1
2025-03-14 06:30:00,19.1,20.84,58.24,0.0,16.3
2025-03-14 07:30:00,16.3,23.89,48.74,0.0,13.9
2025-03-14 08:30:00,13.9,27.77,34.82,0.0,13.8
2025-03-14 09:30:00,13.8,31.78,21.93,0.0,15.5
2025-03-14 10:30:00,15.5,33.68,18.56,0.0,13.5
2025-03-14 11:30:00,13.5,34.95,16.89,0.0,13.5
2025-03-14 12:30:00,13.5,35.67,16.0,0.0,16.4
2025-03-14 13:30:00,16.4,35.88,15.55,0.0,16.1
2025-03-14 14:30:00,16.1,35.47,15.68,0.02,16.8
2025-03-14 15:30:00,16.8,34.56,16.54,0.47,18.7
2025-03-14 16:30:00,18.7,32.71,21.75,3.1,13.8
2025-03-14 17:30:00,13.8,29.82,33.65,4.53,13.7
2025-03-14 18:30:00,13.7,28.04,36.66,2.95,18.8
2025-03-14 19:30:00,18.8,26.87,40.79,0.46,16.1
2025-03-14 20:30:00,16.1,25.78,42.16,0.51,9.95
2025-03-14 22:30:00,9.95,23.76,40.94,0.2,9.73
2025-03-14 23:30:00,9.73,23.08,39.99,0.11,10.2
2025-03-15 00:30:00,10.2,22.47,40.34,0.07,10.9
2025-03-15 01:30:00,10.9,21.84,41.92,0.01,10.2
2025-03-15 02:30:00,10.2,20.46,46.07,0.0,10.8
2025-03-15 03:30:00,10.8,19.49,49.13,0.0,12.0
2025-03-15 04:30:00,12.0,18.75,51.33,0.0,12.9
2025-03-15 05:30:00,12.9,18.16,53.0,0.0,14.7
2025-03-15 06:30:00,14.7,18.57,51.55,0.0,14.7
2025-03-15 07:30:00,14.7,20.69,45.94,0.0,15.5
2025-03-15 08:30:00,15.5,25.3,34.92,0.0,15.2
2025-03-15 09:30:00,15.2,28.79,28.57,0.0,15.1
2025-03-15 10:30:00,15.1,31.17,24.58,0.0,14.9
2025-03-15 11:30:00,14.9,33.01,21.67,0.0,16.1
2025-03-15 12:30:00,16.1,33.99,20.05,0.0,16.9
2025-03-15 13:30:00,16.9,34.7,18.63,0.0,16.3
2025-03-15 14:30:00,16.3,34.91,17.59,0.0,15.3
2025-03-15 15:30:00,15.3,34.39,17.2,0.0,16.5
2025-03-15 16:30:00,16.5,32.88,18.87,0.0,17.8
2025-03-15 17:30:00,17.8,28.25,29.91,0.0,29.6
2025-03-15 18:30:00,29.6,25.4,35.36,0.0,30.1
2025-03-15 19:30:00,30.1,24.51,38.67,0.0,34.4
2025-03-15 22:30:00,34.4,21.69,46.58,0.0,44.4
2025-03-15 23:30:00,44.4,20.96,48.27,0.01,37.8
2025-03-16 00:30:00,37.8,20.22,50.26,0.03,44.3
2025-03-16 01:30:00,44.3,19.47,52.49,0.06,38.7
2025-03-16 02:30:00,38.7,18.75,55.03,0.09,26.8
2025-03-16 03:30:00,26.8,18.13,57.58,0.07,23.8
2025-03-16 04:30:00,23.8,17.68,59.55,0.03,19.0
2025-03-16 05:30:00,19.0,17.49,60.23,0.03,15.9
2025-03-16 06:30:00,15.9,18.14,57.4,0.02,16.7
2025-03-16 07:30:00,16.7,20.53,48.47,0.01,10.9
2025-03-16 08:30:00,10.9,25.0,32.57,0.0,11.0
2025-03-16 09:30:00,11.0,28.11,24.68,0.0,12.5
2025-03-16 10:30:00,12.5,30.37,20.49,0.0,12.4
2025-03-16 11:30:00,12.4,31.9,18.5,0.0,13.1
2025-03-16 12:30:00,13.1,32.78,17.49,0.0,15.3
2025-03-16 13:30:00,15.3,33.02,16.86,0.0,17.9
2025-03-16 14:30:00,17.9,32.55,16.78,0.0,15.6
2025-03-16 15:30:00,15.6,31.42,17.61,0.0,18.3
2025-03-16 16:30:00,18.3,29.72,19.45,0.0,20.1
2025-03-16 17:30:00,20.1,26.13,26.21,0.0,20.3
2025-03-16 18:30:00,20.3,22.82,33.55,0.0,29.3
2025-03-16 19:30:00,29.3,21.67,36.26,0.0,37.0
2025-03-16 20:30:00,37.0,20.67,38.77,0.0,50.6
2025-03-16 21:30:00,50.6,19.83,40.85,0.0,71.3
2025-03-16 22:30:00,71.3,19.11,42.57,0.0,71.1
2025-03-16 23:30:00,71.1,18.45,44.28,0.0,74.3
2025-03-17 00:30:00,74.3,17.81,46.17,0.0,60.0
2025-03-17 01:30:00,60.0,17.2,48.13,0.0,41.7
2025-03-17 02:30:00,41.7,16.65,50.49,0.0,28.8
2025-03-17 03:30:00,28.8,16.22,53.17,0.0,23.3
2025-03-17 04:30:00,23.3,16.14,55.01,0.0,18.4
2025-03-17 05:30:00,18.4,16.24,56.05,0.0,16.4
2025-03-17 06:30:00,16.4,17.21,54.17,0.0,17.2
2025-03-17 07:30:00,17.2,19.81,46.89,0.0,18.3
2025-03-17 08:30:00,18.3,24.56,34.06,0.0,17.7
2025-03-17 09:30:00,17.7,27.8,27.04,0.0,16.8
2025-03-17 10:30:00,16.8,29.33,24.81,0.0,14.7
2025-03-17 11:30:00,14.7,30.38,23.34,0.0,15.8
2025-03-17 12:30:00,15.8,30.98,22.33,0.0,17.7
2025-03-17 13:30:00,17.7,31.18,21.67,0.0,18.8
2025-03-17 14:30:00,18.8,30.91,21.64,0.0,21.9
2025-03-17 15:30:00,21.9,30.24,22.11,0.0,28.3
2025-03-17 16:30:00,28.3,29.0,23.51,0.0,38.8
2025-03-17 17:30:00,38.8,25.52,31.73,0.0,45.2
2025-03-17 18:30:00,45.2,22.64,37.97,0.0,53.0
2025-03-17 19:30:00,53.0,21.72,39.71,0.0,52.0
2025-03-17 21:30:00,52.0,19.98,42.82,0.0,52.6
2025-03-17 22:30:00,52.6,19.18,44.22,0.0,54.1
2025-03-17 23:30:00,54.1,18.43,45.52,0.0,54.3
2025-03-18 00:30:00,54.3,17.7,46.87,0.0,59.7
2025-03-18 01:30:00,59.7,16.95,48.3,0.0,56.0
2025-03-18 02:30:00,56.0,16.2,49.87,0.0,30.1
2025-03-18 03:30:00,30.1,15.57,51.19,0.0,26.3
2025-03-18 04:30:00,26.3,15.1,52.31,0.0,17.2
2025-03-18 05:30:00,17.2,14.7,53.14,0.0,16.0
2025-03-18 06:30:00,16.0,16.03,49.51,0.0,16.4
2025-03-18 07:30:00,16.4,19.37,39.65,0.0,14.1
2025-03-18 08:30:00,14.1,23.9,29.01,0.0,13.9
2025-03-18 09:30:00,13.9,27.62,21.69,0.0,12.8
2025-03-18 10:30:00,12.8,29.47,19.4,0.0,12.9
2025-03-18 11:30:00,12.9,30.93,17.75,0.0,13.5
2025-03-18 12:30:00,13.5,31.98,16.41,0.0,15.4
2025-03-18 13:30:00,15.4,32.53,15.32,0.0,17.3
2025-03-18 14:30:00,17.3,32.42,14.82,0.0,19.8
2025-03-18 16:30:00,19.8,30.32,16.04,0.0,27.9
2025-03-18 17:30:00,27.9,25.96,26.12,0.0,27.4
2025-03-18 18:30:00,27.4,23.03,29.8,0.0,25.8
2025-03-18 19:30:00,25.8,21.84,31.04,0.0,26.0
2025-03-18 20:30:00,26.0,20.73,32.09,0.0,33.6
2025-03-18 21:30:00,33.6,19.75,32.73,0.0,36.0
2025-03-18 22:30:00,36.0,18.95,33.11,0.0,37.8
2025-03-18 23:30:00,37.8,18.58,33.15,0.0,52.1
2025-03-19 00:30:00,52.1,18.2,33.41,0.0,66.7
2025-03-19 01:30:00,66.7,17.8,34.17,0.0,57.1
2025-03-19 02:30:00,57.1,17.4,35.43,0.0,35.0
2025-03-19 03:30:00,35.0,17.01,36.88,0.0,18.0
2025-03-19 04:30:00,18.0,17.14,37.55,0.0,17.0
2025-03-19 05:30:00,17.0,17.4,37.83,0.0,17.2
2025-03-19 06:30:00,17.2,18.31,38.81,0.0,14.4
2025-03-19 07:30:00,14.4,21.24,31.51,0.0,13.6
2025-03-19 08:30:00,13.6,25.63,24.86,0.0,13.4
2025-03-19 09:30:00,13.4,30.01,19.11,0.0,12.8
2025-03-19 11:30:00,12.8,33.63,13.5,0.0,14.6
2025-03-19 12:30:00,14.6,34.58,11.85,0.0,16.8
2025-03-19 13:30:00,16.8,34.95,10.87,0.0,18.6
2025-03-19 14:30:00,18.6,34.62,10.52,0.0,21.1
